sizeOfCloseNeighborhood, queryLevel, queryHeight, isCorrectParent, isCorrectChild, isCorrectParentPPR, isCorrectChildPPR, cos_sim_query_pred_child, cos_sim_query_pred_parent, cos_sim_query_pred_child_ppr, cos_sim_query_pred_parent_ppr, graph_distance_query_pred_child, graph_distance_query_pred_parent, graph_distance_query_pred_child_ppr, graph_distance_query_pred_parent_ppr
6, 6, 0, False, True, False, True, N/A, 0.6817011833190918, N/A, 0.6856127977371216, N/A, 5, N/A, 5
6, 6, 0, False, True, False, True, N/A, 0.6955086588859558, N/A, 0.6982381343841553, N/A, 7, N/A, 6
36, 4, 2, False, True, False, True, N/A, 0.8324755430221558, N/A, 0.8115535378456116, N/A, 7, N/A, 7
5, 5, 1, False, True, False, True, N/A, 0.7817147970199585, N/A, 0.7817147970199585, N/A, 6, N/A, 6
3, 4, 0, False, True, False, True, N/A, 0.7509431838989258, N/A, 0.7509431838989258, N/A, 5, N/A, 5
65, 4, 2, True, True, True, True, N/A, 0.7383702993392944, N/A, 0.7204896211624146, N/A, 3, N/A, 3
23, 5, 1, False, False, False, False, N/A, 1.0, N/A, 1.0, N/A, 7, N/A, 7
21, 5, 0, False, False, False, False, N/A, 0.6692474484443665, N/A, 0.6548787355422974, N/A, 6, N/A, 6
22, 5, 1, False, True, False, True, N/A, 0.8168649673461914, N/A, 0.8046190738677979, N/A, 7, N/A, 7
21, 5, 0, False, True, False, True, N/A, 0.7808948159217834, N/A, 0.7808948755264282, N/A, 6, N/A, 6
21, 5, 0, False, True, True, True, N/A, 0.6629751324653625, N/A, 0.697528064250946, N/A, 6, N/A, 5
21, 5, 0, False, True, False, True, N/A, 0.6922387480735779, N/A, 0.6922388076782227, N/A, 4, N/A, 4
23, 5, 1, False, True, False, True, N/A, 0.6059755682945251, N/A, 0.6135585308074951, N/A, 6, N/A, 6
21, 5, 0, False, False, False, False, N/A, 0.7395035028457642, N/A, 0.7692365646362305, N/A, 4, N/A, 4
21, 5, 0, True, False, True, False, N/A, 0.6965988278388977, N/A, 0.7078412771224976, N/A, 4, N/A, 4
23, 5, 1, False, True, False, True, N/A, 0.695248544216156, N/A, 0.6920734643936157, N/A, 6, N/A, 6
21, 5, 0, False, True, False, True, N/A, 0.6763202548027039, N/A, 0.6763202548027039, N/A, 4, N/A, 4
21, 5, 0, True, False, True, False, N/A, 0.8530696630477905, N/A, 0.8715747594833374, N/A, 5, N/A, 5
21, 5, 0, False, True, True, True, N/A, 0.638228178024292, N/A, 0.6624608039855957, N/A, 7, N/A, 7
21, 5, 0, False, True, False, True, N/A, 0.707168698310852, N/A, 0.7071687579154968, N/A, 6, N/A, 6
21, 5, 0, False, True, False, True, N/A, 0.6428238153457642, N/A, 0.6812844276428223, N/A, 6, N/A, 6
21, 5, 0, False, True, True, True, N/A, 0.7989875674247742, N/A, 0.7661361694335938, N/A, 6, N/A, 5
21, 5, 0, False, True, False, True, N/A, 0.7290958166122437, N/A, 0.7481721639633179, N/A, 6, N/A, 6
20, 4, 0, True, True, False, True, N/A, 0.8237540125846863, N/A, 0.7482858896255493, N/A, 6, N/A, 5
6, 6, 0, False, False, False, False, N/A, 0.6747655868530273, N/A, 0.6747655868530273, N/A, 5, N/A, 5
6, 6, 0, False, False, False, False, N/A, 0.7756271958351135, N/A, 0.7787497639656067, N/A, 7, N/A, 7
5, 6, 0, False, True, False, True, N/A, 0.7010407447814941, N/A, 0.6675610542297363, N/A, 7, N/A, 7
6, 6, 0, False, False, False, False, N/A, 0.949866771697998, N/A, 0.8710321187973022, N/A, 8, N/A, 8
6, 6, 0, False, True, False, True, N/A, 0.7435763478279114, N/A, 0.6699001789093018, N/A, 5, N/A, 5
6, 6, 0, False, True, False, True, N/A, 0.7616605758666992, N/A, 0.7616605758666992, N/A, 5, N/A, 5
6, 6, 0, False, True, False, True, N/A, 0.7593512535095215, N/A, 0.7593512535095215, N/A, 7, N/A, 7
15, 4, 2, False, False, False, False, N/A, 0.8830664753913879, N/A, 0.8830664753913879, N/A, 5, N/A, 5
5, 5, 1, False, True, False, True, N/A, 0.7513359785079956, N/A, 0.7513359189033508, N/A, 4, N/A, 4
5, 6, 0, False, True, True, True, N/A, 0.732397198677063, N/A, 0.7525964975357056, N/A, 8, N/A, 7
1778, 3, 1, False, True, False, True, N/A, 0.7843042612075806, N/A, 0.7466306090354919, N/A, 4, N/A, 4
7, 4, 0, False, True, False, True, N/A, 0.6935253143310547, N/A, 0.6918474435806274, N/A, 7, N/A, 6
7, 4, 0, False, True, False, True, N/A, 0.6749420166015625, N/A, 0.7000059485435486, N/A, 5, N/A, 3
7, 4, 0, False, True, False, True, N/A, 0.8720453977584839, N/A, 0.8720454573631287, N/A, 7, N/A, 7
7, 4, 0, True, True, False, True, N/A, 0.7484035491943359, N/A, 0.6978166103363037, N/A, 7, N/A, 5
7, 4, 0, False, True, False, True, N/A, 0.6532719135284424, N/A, 0.659084677696228, N/A, 5, N/A, 5
1096, 3, 1, False, False, False, False, N/A, 0.7665096521377563, N/A, 0.7796924710273743, N/A, 5, N/A, 5
3, 4, 0, True, True, True, True, N/A, 0.6437610983848572, N/A, 0.6646019816398621, N/A, 4, N/A, 4
11, 5, 1, False, True, False, True, N/A, 0.6493632197380066, N/A, 0.6493632793426514, N/A, 9, N/A, 9
9, 6, 0, False, True, False, True, N/A, 0.7627377510070801, N/A, 0.7549890279769897, N/A, 6, N/A, 6
9, 6, 0, False, False, False, False, N/A, 0.7748021483421326, N/A, 0.7748022079467773, N/A, 7, N/A, 7
9, 6, 0, False, True, False, True, N/A, 0.7889372110366821, N/A, 0.7651619911193848, N/A, 7, N/A, 7
9, 6, 0, False, True, False, True, N/A, 0.7169053554534912, N/A, 0.7169053554534912, N/A, 7, N/A, 7
9, 6, 0, False, True, False, True, N/A, 0.7424034476280212, N/A, 0.7592437267303467, N/A, 9, N/A, 6
14, 4, 1, False, False, False, False, N/A, 0.6608515977859497, N/A, 0.6692254543304443, N/A, 4, N/A, 4
6, 5, 0, True, True, True, True, N/A, 0.6715626120567322, N/A, 0.679755687713623, N/A, 7, N/A, 7
6, 5, 0, False, True, False, True, N/A, 0.7829993367195129, N/A, 0.7220563888549805, N/A, 5, N/A, 5
6, 5, 0, False, True, False, True, N/A, 0.7031369209289551, N/A, 0.6691523790359497, N/A, 7, N/A, 7
6, 4, 2, True, True, True, True, N/A, 0.7527738809585571, N/A, 0.7453975677490234, N/A, 7, N/A, 7
5, 5, 1, False, True, False, True, N/A, 0.6767949461936951, N/A, 0.6623150110244751, N/A, 4, N/A, 4
5, 6, 0, False, True, False, True, N/A, 0.8994821906089783, N/A, 0.899482250213623, N/A, 7, N/A, 7
850, 3, 0, False, True, False, True, N/A, 1.0, N/A, 1.0, N/A, 5, N/A, 5
5, 3, 0, False, False, False, False, N/A, 0.890937089920044, N/A, 0.8909372091293335, N/A, 4, N/A, 4
450, 3, 3, False, True, False, True, N/A, 0.7795599699020386, N/A, 0.7655290365219116, N/A, 5, N/A, 4
16, 4, 1, False, True, False, True, N/A, 0.7525829672813416, N/A, 0.7525829672813416, N/A, 8, N/A, 8
15, 4, 0, False, True, False, True, N/A, 0.6743036508560181, N/A, 0.6882081031799316, N/A, 5, N/A, 5
15, 4, 0, False, False, False, False, N/A, 0.8512139320373535, N/A, 0.851213812828064, N/A, 6, N/A, 6
15, 4, 0, False, True, False, True, N/A, 0.6756882071495056, N/A, 0.6367846727371216, N/A, 6, N/A, 5
17, 4, 2, False, True, False, True, N/A, 0.670369565486908, N/A, 0.6830518245697021, N/A, 7, N/A, 7
15, 4, 0, False, True, False, True, N/A, 0.6504781246185303, N/A, 0.650478184223175, N/A, 6, N/A, 6
19, 4, 2, False, True, False, True, N/A, 0.6700000762939453, N/A, 0.7038077712059021, N/A, 5, N/A, 4
15, 4, 0, False, True, False, True, N/A, 0.7718954086303711, N/A, 0.7718954086303711, N/A, 8, N/A, 8
15, 4, 0, False, True, False, True, N/A, 0.8329152464866638, N/A, 0.832915186882019, N/A, 5, N/A, 5
4, 5, 0, True, True, True, True, N/A, 0.7011785507202148, N/A, 0.732887864112854, N/A, 7, N/A, 7
6, 4, 1, False, True, False, True, N/A, 0.6464042663574219, N/A, 0.6464042067527771, N/A, 5, N/A, 5
4, 4, 0, True, True, True, True, N/A, 0.884626567363739, N/A, 0.884626567363739, N/A, 5, N/A, 5
7, 5, 0, True, True, True, True, N/A, 0.8051884174346924, N/A, 0.8235052824020386, N/A, 4, N/A, 4
16, 5, 1, False, True, False, True, N/A, 0.742372453212738, N/A, 0.7759134769439697, N/A, 7, N/A, 6
17, 5, 1, True, False, True, False, N/A, 0.8699727058410645, N/A, 0.8099755644798279, N/A, 6, N/A, 6
6, 4, 0, False, True, False, True, N/A, 0.9707643389701843, N/A, 0.9707643985748291, N/A, 5, N/A, 5
13, 4, 1, False, True, False, True, N/A, 0.8723005652427673, N/A, 0.8723006248474121, N/A, 7, N/A, 7
94, 4, 1, False, True, False, True, N/A, 0.6953240036964417, N/A, 0.6953240633010864, N/A, 4, N/A, 4
4, 5, 0, False, True, False, True, N/A, 0.6812365055084229, N/A, 0.6812365651130676, N/A, 5, N/A, 5
7, 4, 1, False, True, False, True, N/A, 0.7470487952232361, N/A, 0.834556519985199, N/A, 5, N/A, 5
4, 5, 0, False, True, False, True, N/A, 0.6864879727363586, N/A, 0.6864880323410034, N/A, 6, N/A, 6
1779, 3, 3, False, True, False, True, N/A, 0.815776526927948, N/A, 0.7715321183204651, N/A, 4, N/A, 4
7, 3, 0, True, False, True, False, N/A, 0.8860621452331543, N/A, 0.8612402677536011, N/A, 4, N/A, 3
10, 4, 2, False, True, False, True, N/A, 0.6809142827987671, N/A, 0.6809142827987671, N/A, 6, N/A, 7
8, 4, 0, False, True, False, True, N/A, 0.5915307998657227, N/A, 0.5915307402610779, N/A, 5, N/A, 5
8, 4, 0, False, True, False, True, N/A, 0.7120576500892639, N/A, 0.7120575904846191, N/A, 5, N/A, 5
8, 4, 0, False, True, False, True, N/A, 0.8563253283500671, N/A, 0.8364741206169128, N/A, 4, N/A, 4
8, 4, 0, False, True, True, True, N/A, 0.7047817707061768, N/A, 0.7840402126312256, N/A, 7, N/A, 6
6, 5, 1, False, True, False, True, N/A, 0.7253690361976624, N/A, 0.7234249711036682, N/A, 4, N/A, 4
5, 5, 0, False, True, False, True, N/A, 0.8995780944824219, N/A, 0.8995782136917114, N/A, 4, N/A, 5
336, 4, 1, False, True, False, True, N/A, 0.6750524044036865, N/A, 0.73725426197052, N/A, 5, N/A, 5
6, 5, 0, False, True, False, True, N/A, 0.7838479280471802, N/A, 0.8072994947433472, N/A, 6, N/A, 6
6, 5, 0, False, True, True, True, N/A, 0.7446268796920776, N/A, 0.7485532760620117, N/A, 5, N/A, 4
6, 5, 0, True, True, True, True, N/A, 0.9066477417945862, N/A, 0.8801831007003784, N/A, 5, N/A, 5
619, 3, 2, False, False, False, False, N/A, 0.8288896083831787, N/A, 0.8288896679878235, N/A, 4, N/A, 4
6, 4, 0, False, True, False, True, N/A, 0.7258588671684265, N/A, 0.733705997467041, N/A, 7, N/A, 5
5, 3, 0, False, True, False, True, N/A, 0.7149305939674377, N/A, 0.7149305939674377, N/A, 5, N/A, 5
6, 4, 0, False, False, False, False, N/A, 0.7394073009490967, N/A, 0.7394073009490967, N/A, 4, N/A, 4
7, 4, 1, False, True, False, True, N/A, 0.8644019365310669, N/A, 0.8644018173217773, N/A, 6, N/A, 6
4, 5, 0, False, True, True, True, N/A, 0.7393083572387695, N/A, 0.7405723333358765, N/A, 6, N/A, 7
14, 5, 1, False, True, False, True, N/A, 0.7344673871994019, N/A, 0.7366524934768677, N/A, 3, N/A, 3
10, 6, 0, False, True, False, True, N/A, 0.6139004826545715, N/A, 0.6139005422592163, N/A, 10, N/A, 10
10, 6, 0, False, False, False, False, N/A, 0.9248483777046204, N/A, 0.9000086784362793, N/A, 7, N/A, 7
10, 6, 0, False, False, False, False, N/A, 0.7651600241661072, N/A, 0.7651599645614624, N/A, 7, N/A, 7
10, 6, 0, False, False, False, False, N/A, 0.8144543766975403, N/A, 0.8144543766975403, N/A, 7, N/A, 7
10, 6, 0, True, True, True, True, N/A, 0.8202043175697327, N/A, 0.8357046246528625, N/A, 7, N/A, 7
10, 6, 0, False, False, False, False, N/A, 0.8247897624969482, N/A, 0.8602641820907593, N/A, 8, N/A, 7
21, 4, 2, False, True, False, True, N/A, 0.7736654281616211, N/A, 0.7736654281616211, N/A, 5, N/A, 5
9, 5, 1, True, True, True, True, N/A, 0.7406378984451294, N/A, 0.6593119502067566, N/A, 7, N/A, 7
7, 5, 0, False, True, False, True, N/A, 0.6397901177406311, N/A, 0.6397901177406311, N/A, 6, N/A, 6
1281, 3, 3, False, True, True, True, N/A, 0.700057864189148, N/A, 0.7171869277954102, N/A, 5, N/A, 3
11, 4, 2, False, True, False, True, N/A, 0.7901452779769897, N/A, 0.7534077167510986, N/A, 3, N/A, 3
8, 3, 0, False, True, False, True, N/A, 0.6091291904449463, N/A, 0.6285330653190613, N/A, 5, N/A, 4
9, 4, 0, False, True, False, True, N/A, 0.7410630583763123, N/A, 0.7497276067733765, N/A, 5, N/A, 5
10, 4, 2, False, True, False, True, N/A, 0.6622922420501709, N/A, 0.6622922420501709, N/A, 5, N/A, 5
9, 4, 0, False, True, False, True, N/A, 0.6426476240158081, N/A, 0.6275173425674438, N/A, 3, N/A, 4
9, 4, 0, False, True, False, True, N/A, 0.5259374976158142, N/A, 0.5244579315185547, N/A, 5, N/A, 5
9, 4, 0, False, True, False, True, N/A, 0.793997049331665, N/A, 0.793997049331665, N/A, 3, N/A, 6
5, 5, 0, True, True, True, True, N/A, 0.7601827383041382, N/A, 0.7650394439697266, N/A, 5, N/A, 5
7, 5, 1, True, True, True, True, N/A, 0.8944615125656128, N/A, 0.8655122518539429, N/A, 6, N/A, 6
9, 2, 1, True, True, False, True, N/A, 0.708777904510498, N/A, 0.726652979850769, N/A, 5, N/A, 6
5, 3, 0, False, False, False, False, N/A, 0.8486310839653015, N/A, 0.7167339324951172, N/A, 6, N/A, 7
5, 3, 0, False, True, False, True, N/A, 0.7156111598014832, N/A, 0.7180396318435669, N/A, 5, N/A, 5
5, 3, 0, False, True, False, True, N/A, 0.7365587949752808, N/A, 0.7060672044754028, N/A, 6, N/A, 6
5, 3, 0, False, True, False, True, N/A, 0.6469810009002686, N/A, 0.6644668579101562, N/A, 7, N/A, 6
385, 2, 4, True, True, True, True, N/A, 0.6798475980758667, N/A, 0.6257511377334595, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7497037053108215, N/A, 0.78316730260849, N/A, 3, N/A, 3
314, 3, 0, True, False, False, True, 0.8500392436981201, 0.8500392436981201, N/A, 0.8500393033027649, 5, 4, N/A, 5
314, 3, 0, True, True, False, True, N/A, 0.7256661653518677, N/A, 0.7515659928321838, N/A, 5, N/A, 5
314, 3, 0, False, False, False, False, N/A, 0.7178722620010376, N/A, 0.710415244102478, N/A, 5, N/A, 4
315, 3, 1, False, True, False, True, N/A, 0.6573776006698608, N/A, 0.6380055546760559, N/A, 2, N/A, 2
314, 3, 0, False, True, False, True, N/A, 0.7735588550567627, N/A, 0.7735588550567627, N/A, 6, N/A, 6
314, 3, 0, False, True, False, True, N/A, 0.8498371839523315, N/A, 0.8186085224151611, N/A, 4, N/A, 4
314, 3, 0, True, False, True, True, 0.5958404541015625, 0.5958404541015625, N/A, 0.6172301769256592, 5, 4, N/A, 4
322, 3, 2, False, False, False, False, N/A, 0.8870577812194824, N/A, 0.8633664846420288, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6708462238311768, N/A, 0.6923390030860901, N/A, 3, N/A, 3
314, 3, 0, False, True, False, True, N/A, 0.6419113278388977, N/A, 0.6616837978363037, N/A, 5, N/A, 4
314, 3, 0, True, True, True, True, N/A, 0.7296221852302551, N/A, 0.7442522048950195, N/A, 5, N/A, 5
319, 3, 1, False, False, False, False, N/A, 0.852825939655304, N/A, 0.7838402986526489, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6634657979011536, N/A, 0.6794946193695068, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7817056179046631, N/A, 0.7817056179046631, N/A, 6, N/A, 6
314, 3, 0, True, True, True, True, N/A, 0.8912628889083862, N/A, 0.7950828075408936, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7230011224746704, N/A, 0.7402520179748535, N/A, 3, N/A, 3
314, 3, 0, False, True, False, True, N/A, 0.6337748765945435, N/A, 0.6337748765945435, N/A, 3, N/A, 3
314, 3, 0, False, True, False, True, N/A, 1.0, N/A, 1.0, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7835365533828735, N/A, 0.7835366725921631, N/A, 5, N/A, 5
314, 3, 0, False, True, True, True, N/A, 0.6059510707855225, N/A, 0.6400247812271118, N/A, 3, N/A, 2
317, 3, 1, False, True, False, True, N/A, 0.8237184286117554, N/A, 0.7846475839614868, N/A, 6, N/A, 6
314, 3, 0, False, True, False, True, N/A, 0.6241885423660278, N/A, 0.6241885423660278, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7810993194580078, N/A, 0.7734513878822327, N/A, 3, N/A, 4
353, 3, 3, False, False, False, False, N/A, 0.8612813353538513, N/A, 0.8612813353538513, N/A, 4, N/A, 4
315, 3, 1, False, True, False, True, N/A, 0.7149426937103271, N/A, 0.7744532227516174, N/A, 5, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7118669748306274, N/A, 0.6452282667160034, N/A, 3, N/A, 4
316, 3, 2, False, True, False, True, N/A, 0.7318893074989319, N/A, 0.729249894618988, N/A, 4, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.7891349792480469, N/A, 0.7891349792480469, N/A, 4, N/A, 4
326, 3, 3, False, True, False, True, N/A, 0.8158391714096069, N/A, 0.8253185749053955, N/A, 4, N/A, 4
314, 3, 0, True, True, False, True, N/A, 0.7141420841217041, N/A, 0.6955476403236389, N/A, 6, N/A, 4
314, 3, 0, False, False, False, False, N/A, 0.6809679269790649, N/A, 0.6809679269790649, N/A, 4, N/A, 4
314, 3, 0, True, True, True, True, N/A, 0.8719340562820435, N/A, 0.8434463739395142, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.76828932762146, N/A, 0.7356462478637695, N/A, 6, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.7727575302124023, N/A, 0.7727575302124023, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.8035078048706055, N/A, 0.8402297496795654, N/A, 4, N/A, 4
315, 3, 1, False, True, False, True, N/A, 0.7271074652671814, N/A, 0.7271075248718262, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.6828612685203552, N/A, 0.6828612089157104, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.726958155632019, N/A, 0.7269582152366638, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6308164596557617, N/A, 0.6347440481185913, N/A, 3, N/A, 2
314, 3, 0, False, True, False, True, N/A, 0.7244249582290649, N/A, 0.7321237325668335, N/A, 5, N/A, 4
314, 3, 0, True, True, True, True, N/A, 0.7978408336639404, N/A, 0.7788512706756592, N/A, 5, N/A, 5
316, 3, 1, False, False, False, False, N/A, 0.6670621633529663, N/A, 0.6865275502204895, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7594878673553467, N/A, 0.7582926154136658, N/A, 2, N/A, 2
314, 3, 0, False, True, False, True, N/A, 0.811587393283844, N/A, 0.8038654327392578, N/A, 4, N/A, 4
316, 3, 1, False, True, False, True, N/A, 0.7461323738098145, N/A, 0.7852572202682495, N/A, 2, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7448148727416992, N/A, 0.7448148727416992, N/A, 4, N/A, 4
314, 3, 0, False, False, False, True, 0.7301994562149048, 0.7301994562149048, N/A, 0.750030517578125, 5, 4, N/A, 2
320, 3, 2, True, True, True, True, N/A, 0.6621823310852051, N/A, 0.6736146807670593, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.7382946014404297, N/A, 0.7382946610450745, N/A, 4, N/A, 4
314, 3, 0, False, False, True, False, N/A, 0.7960764765739441, N/A, 0.8219452500343323, N/A, 5, N/A, 5
314, 3, 0, False, True, True, True, N/A, 0.8311247825622559, N/A, 0.7948148846626282, N/A, 4, N/A, 3
319, 3, 3, False, True, False, True, N/A, 0.686100959777832, N/A, 0.7160570621490479, N/A, 3, N/A, 3
314, 3, 0, True, True, True, True, N/A, 0.7723631858825684, N/A, 0.7565696835517883, N/A, 4, N/A, 4
320, 3, 3, False, True, False, True, N/A, 0.541496992111206, N/A, 0.541496992111206, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.6577432751655579, N/A, 0.7041205167770386, N/A, 3, N/A, 3
316, 3, 1, True, True, True, True, N/A, 0.7020255327224731, N/A, 0.7003695368766785, N/A, 2, N/A, 2
316, 3, 2, False, False, False, False, N/A, 0.9017504453659058, N/A, 0.9017504453659058, N/A, 4, N/A, 4
314, 3, 0, False, False, False, False, N/A, 0.7997622489929199, N/A, 0.7821536064147949, N/A, 2, N/A, 2
314, 3, 0, False, True, False, True, N/A, 0.7273618578910828, N/A, 0.7673968076705933, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.759581446647644, N/A, 0.7405000925064087, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6146575212478638, N/A, 0.6148508787155151, N/A, 4, N/A, 3
314, 3, 0, False, False, False, False, N/A, 0.7200107574462891, N/A, 0.7383588552474976, N/A, 3, N/A, 3
314, 3, 0, False, False, False, False, N/A, 0.813906192779541, N/A, 0.813906192779541, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7510163187980652, N/A, 0.7510162591934204, N/A, 3, N/A, 3
314, 3, 0, False, True, False, True, N/A, 0.7996334433555603, N/A, 0.8084582090377808, N/A, 6, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.6741839647293091, N/A, 0.6741839647293091, N/A, 7, N/A, 7
314, 3, 0, False, True, False, True, N/A, 0.6915616393089294, N/A, 0.6915616989135742, N/A, 4, N/A, 4
314, 3, 0, False, False, False, False, N/A, 0.7838329076766968, N/A, 0.8150983452796936, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7334707975387573, N/A, 0.7289149761199951, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6728919744491577, N/A, 0.6796845197677612, N/A, 4, N/A, 3
319, 3, 1, False, True, True, True, N/A, 0.7427495718002319, N/A, 0.7326076030731201, N/A, 4, N/A, 3
315, 3, 1, False, True, False, True, N/A, 0.7543303966522217, N/A, 0.7524764537811279, N/A, 6, N/A, 4
316, 3, 1, False, True, False, True, N/A, 0.6678785085678101, N/A, 0.699724555015564, N/A, 4, N/A, 4
315, 3, 1, False, True, False, True, N/A, 0.7441441416740417, N/A, 0.7389870285987854, N/A, 3, N/A, 4
314, 3, 0, False, False, False, False, N/A, 0.7602752447128296, N/A, 0.7748671770095825, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.5945743322372437, N/A, 0.5948302745819092, N/A, 4, N/A, 3
315, 3, 3, False, True, False, True, N/A, 0.6112114191055298, N/A, 0.6595954895019531, N/A, 2, N/A, 3
321, 3, 2, False, False, False, False, N/A, 0.8892662525177002, N/A, 0.889266312122345, N/A, 2, N/A, 2
314, 3, 0, False, True, False, True, N/A, 0.706308901309967, N/A, 0.7063089609146118, N/A, 4, N/A, 4
314, 3, 0, True, True, True, True, N/A, 0.5812418460845947, N/A, 0.593166172504425, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.7407481670379639, N/A, 0.7472198605537415, N/A, 6, N/A, 5
314, 3, 0, True, True, True, True, N/A, 0.7255408763885498, N/A, 0.7762346863746643, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.5952215194702148, N/A, 0.6072829961776733, N/A, 5, N/A, 4
314, 3, 0, True, True, False, True, N/A, 0.7254325151443481, N/A, 0.725162148475647, N/A, 3, N/A, 2
314, 3, 0, False, True, False, True, N/A, 0.6774829626083374, N/A, 0.7211169004440308, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.5611845254898071, N/A, 0.5611845254898071, N/A, 5, N/A, 5
314, 3, 0, True, False, True, False, N/A, 0.7978817820549011, N/A, 0.7757656574249268, N/A, 3, N/A, 3
318, 3, 3, False, True, False, True, N/A, 0.6676602363586426, N/A, 0.6676602363586426, N/A, 4, N/A, 4
341, 3, 3, False, True, False, True, N/A, 0.6773678660392761, N/A, 0.6773678660392761, N/A, 4, N/A, 4
327, 3, 1, False, True, False, True, N/A, 0.5038248300552368, N/A, 0.5120745897293091, N/A, 5, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6116759181022644, N/A, 0.6116759777069092, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.6202723979949951, N/A, 0.5911984443664551, N/A, 4, N/A, 4
314, 3, 0, True, True, True, True, N/A, 0.8017587065696716, N/A, 0.8242746591567993, N/A, 2, N/A, 2
314, 3, 0, False, True, False, True, N/A, 0.8497030735015869, N/A, 0.8497030735015869, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6219310760498047, N/A, 0.6219310760498047, N/A, 3, N/A, 3
314, 3, 0, False, True, False, True, N/A, 0.7239214181900024, N/A, 0.717904269695282, N/A, 3, N/A, 3
314, 3, 0, False, True, False, True, N/A, 0.6683173179626465, N/A, 0.6883522272109985, N/A, 6, N/A, 4
314, 3, 0, False, False, False, False, N/A, 0.8382647633552551, N/A, 0.804441511631012, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7548478245735168, N/A, 0.7548478841781616, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7064154148101807, N/A, 0.7064154148101807, N/A, 4, N/A, 4
319, 3, 3, False, True, False, True, N/A, 0.7357751131057739, N/A, 0.7357751131057739, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.6547940373420715, N/A, 0.664861798286438, N/A, 6, N/A, 4
315, 3, 1, False, True, False, True, N/A, 0.6595025062561035, N/A, 0.6595025062561035, N/A, 4, N/A, 4
318, 3, 1, False, True, False, True, N/A, 0.6874532699584961, N/A, 0.6874533891677856, N/A, 4, N/A, 4
314, 3, 0, True, True, True, True, N/A, 0.7931164503097534, N/A, 0.7885488271713257, N/A, 1, N/A, 1
315, 3, 1, True, False, False, False, N/A, 0.8363836407661438, N/A, 0.8155292272567749, N/A, 4, N/A, 4
318, 3, 1, False, True, False, True, N/A, 0.7271934747695923, N/A, 0.7536188960075378, N/A, 5, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7519270181655884, N/A, 0.7519270181655884, N/A, 6, N/A, 6
318, 3, 3, False, True, False, True, N/A, 0.605553150177002, N/A, 0.6431236267089844, N/A, 3, N/A, 3
324, 3, 3, False, True, False, True, N/A, 0.8109679222106934, N/A, 0.8109679818153381, N/A, 6, N/A, 6
315, 3, 1, False, True, False, True, N/A, 0.7259812355041504, N/A, 0.7403160929679871, N/A, 4, N/A, 4
316, 3, 1, False, True, False, True, N/A, 0.8273369073867798, N/A, 0.8015491962432861, N/A, 4, N/A, 4
317, 3, 2, False, True, False, True, N/A, 0.6916289329528809, N/A, 0.6916289925575256, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.6296724677085876, N/A, 0.6327464580535889, N/A, 4, N/A, 3
